order_id,order_date,amount,product_id,product_category
3797,2023-05-23,105.42,CLO013,Clothing
3798,2024-11-20,315.72,HOM014,Home & Garden
3799,2022-01-26,12.26,BOO017,Books
3800,2023-05-31,574.1,SPO017,Sports
3801,2023-01-24,73.86,SPO001,Sports
3802,2022-01-10,732.46,ELE015,Electronics
3803,2024-03-27,299.6,CLO010,Clothing
3804,2023-04-10,1792.66,ELE007,Electronics
3805,2023-09-08,85.0,ELE011,Electronics
3806,2022-11-08,398.58,SPO014,Sports
3807,2023-11-02,173.49,HOM005,Home & Garden
3808,2023-08-31,733.8,ELE002,Electronics
3809,2024-11-28,66.26,CLO016,Clothing
3810,2024-05-23,327.42,HOM009,Home & Garden
3811,2024-03-31,328.49,CLO018,Clothing
3812,2022-03-11,28.2,BOO016,Books
3813,2024-01-17,,CLO020,Clothing
3814,2024-04-16,70.2,HOM016,Home & Garden
3815,2022-11-10,,BOO008,Books
3816,2023-09-22,133.2,HOM003,Home & Garden
3817,2023-02-02,324.18,HOM001,Home & Garden
3818,2022-04-17,221.55,HOM016,Home & Garden
3819,2023-12-18,505.05,ELE006,Electronics
3820,2022-04-03,233.89,CLO019,Clothing
3821,2022-05-26,147.31,SPO002,Sports
3822,2023-01-24,68.31,BOO010,Books
3823,2023-07-18,175.2,HOM016,Home & Garden
3824,2024-06-02,884.89,ELE005,Electronics
3825,2023-04-07,91.14,BOO016,Books
3826,2024-04-26,8.88,BOO016,Books
3827,2022-03-11,571.89,SPO008,Sports
3828,2022-12-07,450.15,SPO007,Sports
3829,2023-06-08,1374.8,ELE017,Electronics
3830,2022-01-03,33.81,BOO004,Books
3831,2023-10-20,151.99,HOM012,Home & Garden
3832,2023-05-25,439.23,SPO016,Sports
3833,2024-08-26,,ELE008,Electronics
3834,2022-01-26,29.38,BOO001,Books
3835,2023-05-25,635.65,SPO003,Sports
3836,2022-02-19,157.91,CLO002,Clothing
3837,2023-05-04,310.32,SPO009,Sports
3838,2022-02-13,,HOM013,Home & Garden
3839,2023-10-21,223.77,CLO013,Clothing
3840,2023-08-02,317.74,HOM008,Home & Garden
3841,2023-12-03,73.08,HOM015,Home & Garden
3842,2023-09-07,68.95,BOO002,Books
3843,2024-06-03,42.13,HOM016,Home & Garden
3844,2022-03-29,155.19,SPO020,Sports
3845,2022-07-09,707.66,SPO010,Sports
3846,2023-04-01,266.78,ELE013,Electronics
3847,2024-02-15,242.78,ELE018,Electronics
3848,2022-04-07,15.07,BOO004,Books
3849,2022-08-17,632.85,SPO006,Sports
3850,2022-10-28,653.57,ELE001,Electronics
3851,2024-09-01,434.69,HOM016,Home & Garden
3852,2022-04-27,467.13,SPO007,Sports
3853,2022-06-13,417.75,HOM020,Home & Garden
3854,2023-11-26,200.32,CLO013,Clothing
3855,2024-04-15,245.46,CLO019,Clothing
3856,2024-02-09,648.58,ELE013,Electronics
3857,2022-05-31,246.58,SPO018,Sports
3858,2024-07-07,452.75,ELE011,Electronics
3859,2022-04-17,119.57,HOM001,Home & Garden
3860,2024-01-30,319.11,ELE014,Electronics
3861,2023-06-29,1018.74,ELE007,Electronics
3862,2022-03-31,116.07,SPO008,Sports
3863,2022-03-01,107.67,CLO006,Clothing
3864,2023-02-14,413.42,HOM012,Home & Garden
3865,2023-04-19,1389.85,ELE002,Electronics
3866,2022-04-12,491.56,SPO015,Sports
3867,2023-12-16,423.14,HOM009,Home & Garden
3868,2022-10-08,796.47,ELE010,Electronics
3869,2023-08-08,22.39,BOO018,Books
3870,2022-09-05,451.5,SPO007,Sports
3871,2023-08-04,59.82,BOO006,Books
3872,2024-01-30,41.17,CLO014,Clothing
3873,2024-02-18,427.01,ELE014,Electronics
3874,2022-10-13,36.7,BOO015,Books
3875,2022-11-12,386.04,HOM012,Home & Garden
3876,2022-05-09,40.65,BOO007,Books
3877,2022-01-09,959.47,ELE003,Electronics
3878,2024-05-16,335.46,HOM017,Home & Garden
3879,2024-06-20,53.1,SPO003,Sports
3880,2023-03-05,188.28,CLO002,Clothing
3881,2024-02-08,50.24,BOO011,Books
3882,2024-08-15,45.0,SPO003,Sports
3883,2024-12-10,471.79,SPO010,Sports
3884,2024-04-08,207.38,SPO018,Sports
3885,2023-04-27,265.57,CLO018,Clothing
3886,2024-07-31,,HOM015,Home & Garden
3887,2022-04-11,314.25,CLO016,Clothing
3888,2022-07-01,246.49,SPO004,Sports
3889,2023-01-16,22.18,CLO007,Clothing
3890,2023-01-24,209.93,CLO005,Clothing
3891,2023-03-07,721.68,SPO006,Sports
3892,2022-10-01,22.04,BOO015,Books
3893,2024-02-10,622.36,SPO015,Sports
3894,2024-08-27,171.02,CLO018,Clothing
3895,2023-11-24,24.72,CLO019,Clothing
3896,2022-07-12,,BOO014,Books
3897,2023-01-22,211.41,CLO005,Clothing
3898,2023-03-12,43.63,BOO005,Books
3899,2022-01-19,149.28,HOM009,Home & Garden
3900,2023-12-02,316.66,CLO011,Clothing
3901,2024-06-12,488.68,SPO008,Sports
3902,2022-09-12,63.99,ELE008,Electronics
3903,2023-03-14,80.84,CLO005,Clothing
3904,2022-09-20,207.78,HOM003,Home & Garden
3905,2024-04-28,540.01,SPO010,Sports
3906,2024-09-06,1637.62,ELE012,Electronics
3907,2022-04-18,128.48,CLO006,Clothing
3908,2024-10-28,16.53,BOO002,Books
3909,2024-08-26,59.5,BOO001,Books
3910,2024-06-08,342.49,HOM015,Home & Garden
3911,2024-05-10,137.33,CLO014,Clothing
3912,2022-11-24,1628.94,ELE017,Electronics
3913,2024-01-01,523.02,HOM003,Home & Garden
3914,2023-08-03,361.69,SPO019,Sports
3915,2023-03-04,1106.54,ELE019,Electronics
3916,2024-09-19,764.56,SPO020,Sports
3917,2022-06-08,48.45,BOO019,Books
3918,2023-10-08,6.56,BOO007,Books
3919,2022-10-20,347.58,HOM005,Home & Garden
3920,2023-04-01,181.74,SPO006,Sports
3921,2024-12-28,1246.81,ELE010,Electronics
3922,2023-11-27,,CLO003,Clothing
3923,2023-01-09,268.25,HOM006,Home & Garden
3924,2022-10-09,267.87,CLO010,Clothing
3925,2024-10-16,18.93,BOO011,Books
3926,2024-03-25,312.38,HOM017,Home & Garden
3927,2024-10-23,107.31,SPO017,Sports
3928,2024-09-16,789.6,ELE003,Electronics
3929,2024-03-05,58.66,SPO007,Sports
3930,2023-06-08,510.8,SPO019,Sports
3931,2023-07-10,31.96,HOM015,Home & Garden
3932,2023-07-06,717.77,SPO018,Sports
3933,2023-05-10,1681.82,ELE007,Electronics
3934,2024-03-19,153.26,ELE005,Electronics
3935,2024-05-04,670.97,ELE011,Electronics
3936,2023-12-31,57.69,BOO009,Books
3937,2023-11-08,325.68,HOM011,Home & Garden
3938,2024-01-05,164.21,HOM016,Home & Garden
3939,2024-06-01,5.48,BOO011,Books
3940,2024-12-03,373.93,HOM002,Home & Garden
3941,2024-01-02,798.63,ELE005,Electronics
3942,2022-12-25,77.13,BOO019,Books
3943,2024-08-25,6.09,BOO007,Books
3944,2024-12-19,369.38,HOM008,Home & Garden
3945,2023-10-14,428.02,HOM008,Home & Garden
3946,2024-04-16,31.46,CLO009,Clothing
3947,2022-11-12,140.07,CLO011,Clothing
3948,2022-04-10,400.44,SPO020,Sports
3949,2023-07-24,373.89,ELE014,Electronics
3950,2022-05-16,438.92,SPO019,Sports
3951,2024-09-24,219.25,CLO009,Clothing
3952,2022-08-13,119.6,CLO010,Clothing
3953,2023-10-13,1058.03,ELE016,Electronics
3954,2023-09-05,,SPO011,Sports
3955,2024-10-17,206.01,CLO019,Clothing
3956,2022-04-03,175.65,CLO020,Clothing
3957,2023-05-29,18.32,BOO008,Books
3958,2022-07-04,81.06,BOO011,Books
3959,2024-12-02,50.15,BOO010,Books
3960,2022-11-11,481.51,ELE015,Electronics
3961,2024-08-22,46.92,BOO004,Books
3962,2023-09-25,953.44,ELE017,Electronics
3963,2022-11-22,17.49,CLO020,Clothing
3964,2023-10-18,786.01,SPO009,Sports
3965,2022-08-06,378.48,SPO006,Sports
3966,2024-05-29,1515.74,ELE020,Electronics
3967,2023-07-28,133.78,CLO017,Clothing
3968,2023-03-06,1842.5,ELE013,Electronics
3969,2024-04-05,303.04,CLO003,Clothing
3970,2024-01-31,2273.57,ELE003,Electronics
3971,2024-08-17,348.21,SPO013,Sports
3972,2024-01-11,48.16,BOO001,Books
3973,2024-05-10,70.45,CLO016,Clothing
3974,2022-09-01,259.33,HOM005,Home & Garden
3975,2022-12-17,122.89,CLO014,Clothing
3976,2023-10-10,74.07,BOO015,Books
3977,2022-04-24,226.7,SPO011,Sports
3978,2023-06-16,1271.05,ELE011,Electronics
3979,2023-02-19,488.91,SPO018,Sports
3980,2022-03-23,313.66,HOM019,Home & Garden
3981,2022-05-13,43.42,BOO012,Books
3982,2024-11-10,530.7,SPO018,Sports
3983,2023-03-07,210.46,SPO017,Sports
3984,2022-02-16,276.75,CLO005,Clothing
3985,2023-05-03,275.16,SPO020,Sports
3986,2022-02-27,67.79,BOO004,Books
3987,2022-11-13,551.09,SPO004,Sports
3988,2024-11-12,279.82,CLO001,Clothing
3989,2024-04-02,377.28,HOM004,Home & Garden
3990,2022-04-07,335.02,HOM019,Home & Garden
3991,2022-10-22,254.04,HOM017,Home & Garden
3992,2024-06-13,41.38,BOO011,Books
3993,2022-04-01,267.27,HOM017,Home & Garden
3994,2023-04-07,89.73,CLO016,Clothing
3995,2024-06-24,256.52,CLO007,Clothing
3996,2022-07-25,31.85,BOO011,Books
3997,2024-06-20,754.49,ELE020,Electronics
3998,2023-04-01,204.92,SPO010,Sports
3999,2024-01-23,360.9,SPO003,Sports
4000,2023-09-24,514.88,HOM005,Home & Garden
4001,2023-04-10,69.8,BOO015,Books
4002,2022-08-22,61.13,BOO018,Books
4003,2022-06-02,1363.3,ELE020,Electronics
4004,2024-07-03,46.62,SPO010,Sports
4005,2023-07-01,35.68,BOO016,Books
4006,2023-08-24,2068.55,ELE014,Electronics
4007,2024-05-25,58.62,BOO005,Books
4008,2023-10-16,133.03,HOM004,Home & Garden
4009,2023-12-29,818.93,SPO006,Sports
4010,2022-10-29,156.49,HOM007,Home & Garden
4011,2022-03-19,180.18,CLO010,Clothing
4012,2022-12-02,75.64,CLO012,Clothing
4013,2022-05-22,288.36,SPO019,Sports
4014,2024-06-05,27.82,HOM010,Home & Garden
4015,2024-02-27,393.07,HOM012,Home & Garden
4016,2024-01-01,245.81,SPO009,Sports
4017,2022-08-24,,HOM001,Home & Garden
4018,2022-11-27,35.51,CLO018,Clothing
4019,2022-05-28,80.11,BOO010,Books
4020,2023-07-15,222.45,HOM009,Home & Garden
4021,2023-02-21,447.83,HOM005,Home & Garden
4022,2022-09-14,395.6,SPO007,Sports
4023,2022-02-28,127.78,CLO001,Clothing
4024,2024-02-27,46.6,CLO015,Clothing
4025,2024-07-30,1178.35,ELE014,Electronics
4026,2022-06-09,308.48,ELE008,Electronics
4027,2023-07-24,210.22,CLO005,Clothing
4028,2022-10-01,74.71,CLO007,Clothing
4029,2024-06-15,284.44,HOM020,Home & Garden
4030,2022-02-03,808.14,ELE005,Electronics
4031,2023-09-16,60.62,BOO020,Books
4032,2022-12-03,70.06,CLO010,Clothing
4033,2024-03-20,43.11,BOO013,Books
4034,2022-04-18,1234.58,ELE013,Electronics
4035,2023-03-23,1090.53,ELE013,Electronics
4036,2023-11-17,42.52,BOO015,Books
4037,2024-02-09,53.9,BOO007,Books
4038,2023-10-25,1818.09,ELE003,Electronics
4039,2023-03-03,57.26,BOO018,Books
4040,2024-03-28,88.79,HOM019,Home & Garden
4041,2022-01-02,35.88,BOO009,Books
4042,2024-01-10,27.79,BOO016,Books
4043,2023-08-22,556.91,SPO009,Sports
4044,2024-07-26,387.81,SPO003,Sports
4045,2022-10-02,561.8,ELE015,Electronics
4046,2024-10-11,183.81,HOM017,Home & Garden
4047,2024-02-05,54.76,SPO016,Sports
4048,2023-05-14,612.24,ELE003,Electronics
4049,2023-05-28,120.21,CLO004,Clothing
4050,2022-01-31,396.17,HOM002,Home & Garden
4051,2024-04-10,245.06,SPO015,Sports
4052,2022-04-19,262.95,HOM014,Home & Garden
4053,2023-02-10,264.26,CLO009,Clothing
4054,2023-01-03,16.16,CLO002,Clothing
4055,2023-01-14,371.72,SPO011,Sports
4056,2022-02-08,67.43,BOO004,Books
4057,2022-07-16,61.78,BOO002,Books
4058,2022-07-31,11.03,BOO005,Books
4059,2022-02-09,2276.14,ELE007,Electronics
4060,2024-11-29,47.09,CLO002,Clothing
4061,2023-10-17,229.5,CLO006,Clothing
4062,2022-04-07,27.94,BOO020,Books
4063,2022-04-05,275.77,ELE007,Electronics
4064,2023-04-03,78.11,SPO006,Sports
4065,2024-11-24,423.95,HOM008,Home & Garden
4066,2023-06-05,61.59,BOO005,Books
4067,2023-03-20,20.99,BOO010,Books
4068,2024-06-25,414.07,HOM014,Home & Garden
4069,2024-05-29,99.66,CLO019,Clothing
4070,2024-01-01,149.12,CLO008,Clothing
4071,2023-07-21,387.23,SPO016,Sports
4072,2023-04-21,33.02,BOO006,Books
4073,2024-02-25,225.54,HOM009,Home & Garden
4074,2024-09-26,432.2,HOM017,Home & Garden
4075,2022-05-05,617.87,SPO016,Sports
4076,2024-01-27,92.84,CLO006,Clothing
4077,2023-08-14,459.83,HOM013,Home & Garden
4078,2024-06-08,56.37,BOO014,Books
4079,2022-09-18,401.05,SPO010,Sports
4080,2023-02-19,236.26,HOM011,Home & Garden
4081,2024-08-30,376.07,ELE014,Electronics
4082,2023-02-07,659.91,SPO010,Sports
4083,2024-04-21,242.19,SPO019,Sports
4084,2022-02-23,402.79,HOM010,Home & Garden
4085,2024-08-21,566.64,SPO018,Sports
4086,2022-06-08,70.77,HOM017,Home & Garden
4087,2022-06-20,868.57,ELE015,Electronics
4088,2022-07-01,465.88,ELE005,Electronics
4089,2024-02-17,1097.49,ELE001,Electronics
4090,2022-07-15,44.9,BOO018,Books
4091,2022-02-09,653.43,SPO007,Sports
4092,2022-08-30,282.1,CLO007,Clothing
4093,2023-09-02,191.8,HOM005,Home & Garden
4094,2022-12-03,466.92,HOM007,Home & Garden
4095,2023-01-27,112.56,SPO019,Sports
4096,2023-09-08,425.04,ELE003,Electronics
4097,2022-08-13,188.73,CLO010,Clothing
4098,2024-07-31,1346.62,ELE014,Electronics
4099,2023-04-05,88.36,CLO013,Clothing
4100,2022-08-09,93.04,CLO013,Clothing
4101,2023-05-21,394.81,SPO003,Sports
4102,2023-02-03,71.79,CLO014,Clothing
4103,2024-09-14,321.65,CLO010,Clothing
4104,2022-04-04,368.38,SPO002,Sports
4105,2022-05-26,213.15,HOM009,Home & Garden
4106,2022-07-06,856.93,ELE019,Electronics
4107,2022-06-20,165.52,ELE006,Electronics
4108,2022-03-21,160.45,CLO014,Clothing
4109,2022-09-01,505.27,HOM003,Home & Garden
4110,2022-03-23,111.79,CLO007,Clothing
4111,2023-06-13,660.6,SPO009,Sports
4112,2022-11-16,444.91,ELE016,Electronics
4113,2022-07-16,354.36,HOM018,Home & Garden
4114,2024-02-22,172.68,ELE003,Electronics
4115,2024-10-11,483.07,ELE019,Electronics
4116,2023-09-26,1964.15,ELE001,Electronics
4117,2022-11-27,411.13,SPO004,Sports
4118,2022-09-29,345.63,SPO016,Sports
4119,2022-06-03,203.28,SPO012,Sports
4120,2024-10-02,168.18,HOM008,Home & Garden
4121,2022-06-13,1924.44,ELE004,Electronics
4122,2024-02-16,1367.36,ELE005,Electronics
4123,2022-09-01,28.51,BOO003,Books
4124,2023-11-19,116.63,CLO006,Clothing
4125,2024-03-06,790.26,ELE006,Electronics
4126,2023-10-24,213.56,CLO003,Clothing
4127,2022-01-05,212.65,CLO003,Clothing
4128,2024-08-13,399.48,SPO017,Sports
4129,2024-01-06,213.23,HOM020,Home & Garden
4130,2023-03-29,131.24,ELE011,Electronics
4131,2024-06-05,179.64,HOM012,Home & Garden
4132,2024-01-16,291.91,SPO015,Sports
4133,2022-06-26,104.8,HOM012,Home & Garden
4134,2024-04-09,5.58,BOO001,Books
4135,2022-03-29,728.4,ELE004,Electronics
4136,2023-04-01,2091.42,ELE014,Electronics
4137,2023-01-04,7.86,BOO004,Books
4138,2022-01-11,1870.06,ELE018,Electronics
4139,2022-05-01,66.47,BOO005,Books
4140,2022-10-16,970.42,ELE004,Electronics
4141,2022-09-07,60.15,BOO005,Books
4142,2022-10-31,52.24,CLO009,Clothing
4143,2024-08-22,66.0,BOO020,Books
4144,2023-09-01,57.27,ELE018,Electronics
4145,2023-07-03,294.79,HOM004,Home & Garden
4146,2022-08-25,129.99,CLO011,Clothing
4147,2023-02-02,90.8,BOO006,Books
4148,2024-12-22,126.95,SPO014,Sports
4149,2023-08-16,1224.18,ELE016,Electronics
4150,2022-03-25,494.92,SPO018,Sports
4151,2022-02-05,100.97,ELE011,Electronics
4152,2023-05-12,11.91,BOO017,Books
4153,2022-07-15,29.78,BOO010,Books
4154,2022-09-21,38.92,SPO018,Sports
4155,2023-04-03,801.04,ELE018,Electronics
4156,2022-02-21,124.75,CLO005,Clothing
4157,2022-07-19,290.27,CLO015,Clothing
4158,2023-05-29,256.82,CLO011,Clothing
4159,2023-11-11,264.55,SPO012,Sports
4160,2023-09-19,1146.0,ELE001,Electronics
4161,2024-05-08,632.81,SPO010,Sports
4162,2024-01-06,158.53,CLO013,Clothing
4163,2022-05-17,723.79,ELE015,Electronics
4164,2023-07-14,36.76,BOO005,Books
4165,2024-06-28,69.0,HOM003,Home & Garden
4166,2023-09-05,679.16,SPO001,Sports
4167,2024-11-14,20.49,BOO006,Books
4168,2024-03-25,28.6,BOO006,Books
4169,2023-10-24,973.61,ELE005,Electronics
4170,2023-05-29,83.66,CLO009,Clothing
4171,2022-06-13,392.28,HOM011,Home & Garden
4172,2023-05-21,288.2,HOM015,Home & Garden
4173,2023-08-01,842.58,SPO019,Sports
4174,2024-02-15,359.19,ELE008,Electronics
4175,2023-03-13,189.18,CLO020,Clothing
4176,2023-08-20,15.49,BOO018,Books
4177,2022-10-13,255.06,SPO005,Sports
4178,2024-06-10,113.31,HOM003,Home & Garden
4179,2024-06-25,37.34,CLO005,Clothing
4180,2022-09-26,649.6,ELE006,Electronics
4181,2022-09-02,65.35,BOO013,Books
4182,2023-03-06,414.11,HOM005,Home & Garden
4183,2023-12-28,1734.35,ELE006,Electronics
4184,2024-10-21,721.17,ELE001,Electronics
4185,2023-01-14,28.8,CLO004,Clothing
4186,2023-05-06,75.0,CLO016,Clothing
4187,2022-06-23,47.56,SPO019,Sports
4188,2023-12-01,76.99,HOM013,Home & Garden
4189,2023-07-30,47.75,HOM020,Home & Garden
4190,2023-09-26,1539.26,ELE005,Electronics
4191,2023-04-10,662.13,ELE007,Electronics
4192,2022-10-07,40.58,CLO015,Clothing
4193,2024-12-30,591.22,ELE010,Electronics
4194,2023-05-17,27.37,HOM012,Home & Garden
4195,2023-02-06,468.02,SPO015,Sports
4196,2024-10-18,454.16,HOM012,Home & Garden
4197,2022-12-29,273.73,HOM001,Home & Garden
4198,2022-11-24,72.76,SPO018,Sports
4199,2022-04-23,354.73,HOM005,Home & Garden
4200,2022-09-28,34.44,CLO018,Clothing
4201,2024-06-23,846.06,ELE007,Electronics
4202,2023-11-18,53.32,CLO018,Clothing
4203,2023-12-30,126.25,SPO017,Sports
4204,2023-08-06,300.19,SPO003,Sports
4205,2023-08-09,153.24,CLO008,Clothing
4206,2024-07-17,69.32,BOO019,Books
4207,2022-11-01,184.63,CLO014,Clothing
4208,2023-12-07,504.94,SPO020,Sports
4209,2023-03-04,295.83,CLO009,Clothing
4210,2022-07-31,361.0,HOM014,Home & Garden
4211,2023-12-03,77.08,SPO017,Sports
4212,2022-10-13,249.43,ELE001,Electronics
4213,2024-03-05,15.84,BOO014,Books
4214,2024-06-30,295.56,CLO016,Clothing
4215,2023-01-10,34.0,BOO008,Books
4216,2024-09-28,61.02,BOO020,Books
4217,2024-08-19,132.92,HOM014,Home & Garden
4218,2022-11-24,86.42,CLO012,Clothing
4219,2022-09-04,600.31,ELE014,Electronics
4220,2022-09-23,399.32,SPO004,Sports
4221,2022-10-20,1913.84,ELE014,Electronics
4222,2024-10-05,171.86,CLO001,Clothing
4223,2024-06-21,718.56,SPO005,Sports
4224,2022-05-30,205.43,CLO012,Clothing
4225,2022-01-09,65.95,CLO015,Clothing
4226,2022-01-13,79.84,BOO015,Books
4227,2022-10-08,14.8,BOO002,Books
4228,2024-07-28,452.35,ELE003,Electronics
4229,2023-08-23,337.52,HOM005,Home & Garden
4230,2023-05-13,122.24,CLO002,Clothing
4231,2023-07-07,9.76,BOO015,Books
4232,2022-01-25,122.46,HOM017,Home & Garden
4233,2024-05-23,13.89,CLO005,Clothing
4234,2022-02-25,1800.98,ELE017,Electronics
4235,2023-07-04,148.82,CLO018,Clothing
4236,2023-02-21,339.57,CLO019,Clothing
4237,2024-02-20,2229.32,ELE018,Electronics
4238,2024-04-10,396.41,HOM013,Home & Garden
4239,2022-01-18,61.86,BOO014,Books
4240,2022-09-30,1109.46,ELE019,Electronics
4241,2022-04-17,1825.52,ELE003,Electronics
4242,2023-03-17,10.11,BOO001,Books
4243,2022-06-08,1521.45,ELE012,Electronics
4244,2024-12-22,1304.33,ELE017,Electronics
4245,2022-03-15,22.04,BOO009,Books
4246,2023-05-11,732.33,ELE003,Electronics
4247,2023-03-14,16.25,BOO017,Books
4248,2023-03-21,169.33,HOM007,Home & Garden
4249,2022-03-28,495.02,SPO011,Sports
4250,2024-02-21,43.42,BOO018,Books
4251,2023-06-22,185.68,ELE015,Electronics
4252,2022-07-30,461.37,HOM007,Home & Garden
4253,2024-09-17,905.81,ELE013,Electronics
4254,2024-05-18,803.95,SPO016,Sports
4255,2024-02-29,192.63,HOM007,Home & Garden
4256,2022-11-24,56.04,HOM001,Home & Garden
4257,2023-11-13,163.85,SPO018,Sports
4258,2022-05-18,308.16,SPO018,Sports
4259,2024-01-27,106.94,CLO019,Clothing
4260,2024-11-08,101.54,CLO004,Clothing
4261,2024-08-16,193.99,HOM018,Home & Garden
4262,2023-07-03,258.58,HOM001,Home & Garden
4263,2023-02-19,304.81,ELE015,Electronics
4264,2023-01-02,391.09,HOM008,Home & Garden
4265,2023-06-07,11.2,BOO002,Books
4266,2022-12-04,16.99,BOO014,Books
4267,2022-08-07,18.33,CLO001,Clothing
4268,2024-08-24,282.37,CLO008,Clothing
4269,2022-12-08,468.12,HOM004,Home & Garden
4270,2022-09-05,259.71,SPO016,Sports
4271,2024-10-29,95.03,HOM015,Home & Garden
4272,2022-06-19,38.96,CLO009,Clothing
4273,2022-10-16,87.9,CLO002,Clothing
4274,2023-12-16,418.35,HOM016,Home & Garden
4275,2022-07-12,776.96,SPO004,Sports
4276,2024-08-30,763.06,ELE013,Electronics
4277,2024-04-04,224.64,HOM013,Home & Garden
4278,2024-12-09,56.86,CLO020,Clothing
4279,2024-01-21,55.69,CLO005,Clothing
4280,2024-02-17,17.36,BOO006,Books
4281,2022-09-18,1059.05,ELE020,Electronics
4282,2022-01-28,29.94,HOM008,Home & Garden
4283,2024-05-12,1713.77,ELE019,Electronics
4284,2022-08-23,1998.91,ELE004,Electronics
4285,2022-03-31,709.17,ELE001,Electronics
4286,2022-03-04,36.7,SPO007,Sports
4287,2023-06-20,523.08,HOM007,Home & Garden
4288,2023-03-28,23.55,BOO016,Books
4289,2022-07-02,151.52,SPO019,Sports
4290,2022-07-06,36.68,BOO014,Books
4291,2024-03-04,48.21,BOO007,Books
4292,2022-07-07,339.47,HOM012,Home & Garden
4293,2022-10-27,114.01,SPO019,Sports
4294,2022-12-07,278.59,HOM002,Home & Garden
4295,2022-10-17,930.44,ELE013,Electronics
4296,2022-02-05,12.67,BOO009,Books
4297,2023-03-03,184.61,CLO007,Clothing
4298,2022-04-27,287.28,CLO007,Clothing
4299,2024-02-21,504.49,SPO001,Sports
4300,2022-07-03,132.08,ELE020,Electronics
4301,2023-04-26,1230.95,ELE010,Electronics
4302,2024-12-24,457.95,ELE011,Electronics
4303,2023-07-25,731.63,ELE006,Electronics
4304,2022-04-14,537.83,SPO008,Sports
4305,2024-06-27,216.47,HOM006,Home & Garden
4306,2024-12-29,897.31,ELE005,Electronics
4307,2024-05-28,71.92,SPO019,Sports
4308,2023-09-13,497.53,HOM001,Home & Garden
4309,2023-12-13,43.16,CLO002,Clothing
4310,2023-12-16,831.31,SPO001,Sports
4311,2024-06-05,488.48,HOM010,Home & Garden
4312,2022-10-13,1249.9,ELE005,Electronics
4313,2024-05-14,212.0,SPO012,Sports
4314,2022-02-28,833.71,ELE004,Electronics
4315,2024-11-08,212.34,HOM017,Home & Garden
4316,2023-03-20,469.71,HOM012,Home & Garden
4317,2022-02-20,1633.34,ELE006,Electronics
4318,2024-07-30,99.44,HOM014,Home & Garden
4319,2024-06-28,684.96,SPO007,Sports
4320,2024-07-05,68.85,HOM006,Home & Garden
4321,2023-01-19,849.38,SPO018,Sports
4322,2022-01-02,179.61,HOM019,Home & Garden
4323,2022-08-06,106.34,CLO005,Clothing
4324,2024-06-07,74.35,BOO001,Books
4325,2023-01-20,244.41,SPO001,Sports
4326,2022-05-29,16.61,BOO013,Books
4327,2023-11-07,235.72,HOM005,Home & Garden
4328,2023-12-23,190.92,HOM003,Home & Garden
4329,2022-08-22,51.05,BOO012,Books
4330,2022-03-31,1317.26,ELE006,Electronics
4331,2024-12-06,271.96,HOM015,Home & Garden
4332,2022-04-12,205.23,CLO001,Clothing
4333,2022-09-10,1554.49,ELE003,Electronics
4334,2024-11-04,383.24,HOM019,Home & Garden
4335,2022-02-17,290.19,HOM006,Home & Garden
4336,2022-11-28,227.74,CLO004,Clothing
4337,2022-02-02,112.09,HOM016,Home & Garden
4338,2023-02-05,2098.95,ELE013,Electronics
4339,2024-05-17,87.24,CLO008,Clothing
4340,2024-08-19,74.04,BOO003,Books
4341,2023-07-22,35.67,BOO014,Books
4342,2024-10-12,10.14,BOO007,Books
4343,2024-01-12,21.63,BOO003,Books
4344,2023-07-29,398.14,HOM014,Home & Garden
4345,2023-12-26,151.4,SPO007,Sports
4346,2023-08-31,700.51,SPO012,Sports
4347,2024-05-28,229.19,CLO013,Clothing
4348,2023-09-06,294.56,SPO015,Sports
4349,2024-08-26,,BOO017,Books
4350,2023-08-19,58.13,CLO020,Clothing
4351,2023-03-24,30.08,BOO020,Books
4352,2023-11-22,38.16,SPO010,Sports
4353,2023-10-16,783.23,ELE018,Electronics
4354,2023-07-06,194.77,HOM015,Home & Garden
4355,2023-02-08,18.66,BOO007,Books
4356,2022-04-04,233.55,HOM005,Home & Garden
4357,2023-10-07,56.13,BOO001,Books
4358,2023-05-10,633.66,SPO018,Sports
4359,2023-12-21,797.03,ELE001,Electronics
4360,2023-09-07,6.9,BOO010,Books
4361,2023-03-06,25.62,BOO020,Books
4362,2023-06-27,261.99,CLO011,Clothing
4363,2023-01-21,1348.65,ELE005,Electronics
4364,2023-05-05,55.32,BOO013,Books
4365,2024-01-04,229.69,CLO014,Clothing
4366,2024-02-18,263.53,CLO017,Clothing
4367,2024-01-15,138.19,HOM012,Home & Garden
4368,2023-12-15,32.28,BOO014,Books
4369,2022-03-25,683.16,SPO011,Sports
4370,2022-07-12,902.82,ELE012,Electronics
4371,2023-10-03,247.08,CLO014,Clothing
4372,2022-10-05,105.82,HOM007,Home & Garden
4373,2023-05-22,159.33,HOM003,Home & Garden
4374,2023-10-13,217.52,HOM006,Home & Garden
4375,2024-05-21,69.07,BOO017,Books
4376,2023-06-12,110.06,SPO013,Sports
4377,2022-11-24,1162.36,ELE008,Electronics
4378,2022-06-21,744.94,SPO008,Sports
4379,2023-11-20,741.24,ELE011,Electronics
4380,2022-03-08,60.02,BOO005,Books
4381,2024-05-07,152.37,HOM007,Home & Garden
